first_name,last_name,email,gender,ip_address,transaction_id,transaction_date_time,account_number,transaction_type,transaction_amount,transaction_currency,merchant_name,merchant_location,transaction_category
Aliko,Dangote,Aliko.Dangote@test.com,Male,104.190.77.133,139,2021-08-17 02:41:58,0011138883,transfer,987.13,PLN,Youopia,Suite 45,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,134.37.137.23,140,2021-02-09 11:56:47,0011138883,deposit,29333.47,CRC,Bubblebox,Apt 1485,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,79.188.253.28,141,2021-06-28 18:24:17,0011138883,deposit,17786.22,EUR,Avavee,Room 619,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,128.172.168.205,142,2021-08-09 12:53:58,0011138883,deposit,25718.44,IRR,Divanoodle,18th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,96.29.227.105,143,2021-03-30 21:40:27,0011138883,transfer,6722.54,UZS,Wikibox,Suite 20,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,67.193.143.183,144,2021-01-11 00:55:26,0011138883,transfer,14687.21,PLN,Pixope,PO Box 75751,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,41.43.115.166,145,2021-07-24 13:46:24,0011138883,deposit,8695.06,VEF,Browsecat,Suite 19,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,70.29.99.6,146,2021-09-27 14:40:49,0011138883,transfer,27121.83,IDR,Rhyloo,Suite 58,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,150.148.70.62,147,2021-06-19 11:41:11,0011138883,withdrawal,8649.19,CNY,Gigazoom,Apt 1847,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,109.228.66.74,148,2021-11-22 09:05:35,0011138883,deposit,16780.89,IDR,Flashset,Apt 184,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,68.68.96.135,149,2021-08-10 23:02:29,0011138883,transfer,18657.8,PLN,Mynte,19th Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,176.134.126.46,150,2021-05-27 07:47:36,0011138883,withdrawal,4819.84,AMD,Skidoo,5th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,123.11.156.64,151,2021-09-20 04:57:45,0011138883,transfer,1435.46,PLN,Devpoint,15th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,83.149.201.125,152,2021-07-27 13:28:15,0011138883,deposit,17211.75,SEK,Leexo,Suite 10,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,51.171.250.11,153,2021-01-15 16:14:05,0011138883,withdrawal,26447.84,MGA,Gabtype,8th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,175.37.11.158,154,2021-05-11 00:46:07,0011138883,deposit,4500.31,CNY,Skipfire,20th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,148.2.60.192,155,2021-09-19 22:47:32,0011138883,deposit,7399.86,IDR,Twitterbridge,Suite 39,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,113.126.202.250,156,2021-02-28 07:04:56,0011138883,withdrawal,23464.99,CNY,Aivee,Apt 242,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,110.28.218.111,157,2021-04-12 22:34:08,0011138883,withdrawal,1936.62,CDF,Youbridge,Apt 269,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,125.87.170.222,158,2021-01-04 10:14:43,0011138883,transfer,25416.88,HRK,Topdrive,Room 1626,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,41.143.123.114,159,2021-10-03 02:04:38,0011138883,deposit,18273.91,CNY,Riffpedia,PO Box 32869,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,27.209.209.109,160,2021-11-14 11:32:19,0011138883,deposit,26027.89,EUR,Jabberstorm,PO Box 95511,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,226.217.150.113,161,2021-05-18 02:38:59,0011138883,deposit,29326.46,UAH,Eimbee,Room 30,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,250.166.244.106,162,2021-04-26 02:12:20,0011138883,transfer,8772.71,CNY,Centimia,Suite 100,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,26.178.202.214,163,2021-08-18 03:45:39,0011138883,transfer,6922.09,EUR,Oozz,Suite 82,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,29.89.49.125,164,2021-10-03 18:28:22,0011138883,transfer,13043.33,UAH,Photobug,Apt 859,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,149.230.167.228,165,2021-08-25 22:56:36,0011138883,withdrawal,12166.31,BRL,Zoomzone,1st Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,229.56.168.161,166,2021-04-09 06:35:01,0011138883,deposit,17510.32,BAM,Mynte,Apt 530,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,56.182.57.102,167,2021-03-10 01:14:30,0011138883,withdrawal,2811.08,RUB,Dazzlesphere,Apt 1033,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,144.142.6.110,168,2021-08-01 06:34:04,0011138883,transfer,10413.74,MXN,Bubblebox,1st Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,214.13.128.254,169,2021-11-28 18:46:18,0011138883,withdrawal,29476.5,XOF,Edgeblab,Room 966,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,134.220.67.100,170,2021-01-14 10:00:44,0011138883,transfer,9597.27,EUR,Dynabox,1st Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,202.123.195.12,171,2021-05-24 01:15:02,0011138883,transfer,8044.67,CNY,Thoughtstorm,PO Box 95330,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,219.40.25.58,172,2021-03-18 23:25:30,0011138883,transfer,1387.98,PHP,Oyonder,Apt 1013,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,128.97.131.63,173,2021-06-13 19:41:26,0011138883,withdrawal,16830.96,EUR,Dynazzy,PO Box 21227,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,73.55.139.204,174,2021-05-16 13:34:19,0011138883,deposit,28615.8,MYR,Wordware,Suite 5,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,246.158.91.94,175,2021-03-20 23:36:19,0011138883,transfer,25893.67,PHP,Oyope,Room 1027,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,89.70.229.169,176,2021-11-10 19:57:56,0011138883,withdrawal,11582.85,PHP,Twitternation,Apt 1070,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,57.145.113.126,177,2021-08-02 02:27:33,0011138883,withdrawal,12080.47,EUR,Pixonyx,PO Box 10375,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,46.19.216.36,178,2021-04-29 22:32:09,0011138883,transfer,21642.67,EUR,Devshare,PO Box 20417,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,177.56.182.144,179,2021-01-09 23:35:47,0011138883,deposit,2080.21,COP,Dabjam,PO Box 45680,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,60.54.244.255,180,2021-03-29 14:34:24,0011138883,deposit,2297.22,EUR,Lazz,PO Box 38120,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,244.6.154.74,181,2021-03-26 11:22:59,0011138883,withdrawal,13214.01,SEK,Realbuzz,Apt 603,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,5.21.84.110,182,2021-01-31 13:17:58,0011138883,transfer,6550.03,EUR,Kazio,Room 942,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,70.175.242.32,183,2021-03-30 12:11:48,0011138883,deposit,1236.06,EUR,Shufflebeat,7th Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,220.240.166.180,184,2021-12-24 17:19:55,0011138883,withdrawal,25699.93,CNY,Divavu,Suite 43,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,23.99.208.161,185,2021-06-13 08:44:16,0011138883,deposit,21345.37,RUB,Wordware,Room 906,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,173.242.62.170,186,2021-06-19 16:35:53,0011138883,transfer,20842.47,SEK,Tambee,Room 1306,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,172.146.4.168,187,2021-07-10 08:45:14,0011138883,withdrawal,8637.24,EUR,Zava,Suite 75,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,17.12.25.170,188,2021-06-04 08:06:51,0011138883,deposit,4568.47,NZD,Dabjam,1st Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,38.126.129.207,189,2021-06-17 11:37:58,0011138883,withdrawal,6113.1,RUB,Jazzy,Apt 1946,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,243.22.247.72,190,2021-04-13 11:41:48,0011138883,transfer,2971.84,PHP,Snaptags,13th Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,14.192.164.141,191,2021-03-29 02:54:43,0011138883,withdrawal,6030.88,MXN,Brainverse,Apt 814,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,83.181.147.1,192,2021-05-31 05:38:03,0011138883,withdrawal,2903.51,ARS,Youspan,PO Box 4497,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,14.151.206.60,193,2021-02-18 05:35:51,0011138883,transfer,23373.64,THB,Skinte,Room 993,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,39.60.188.218,194,2021-05-09 11:44:07,0011138883,deposit,274.58,GMD,Edgetag,Suite 68,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,156.242.162.138,195,2021-07-15 20:35:32,0011138883,withdrawal,17017.1,BAM,Centimia,Room 1157,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,161.248.92.251,196,2021-10-06 04:13:06,0011138883,withdrawal,18317.19,PHP,Meejo,Suite 9,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,186.8.187.130,197,2021-08-20 21:49:39,0011138883,deposit,15220.99,LAK,Jaloo,Room 354,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,238.150.42.58,198,2021-01-14 22:40:52,0011138883,transfer,27109.81,EUR,Dabshots,17th Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,168.8.27.106,199,2021-06-26 18:37:04,0011138883,transfer,2775.33,ARS,Zoomdog,Suite 23,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,159.56.114.157,200,2021-03-25 02:16:46,0011138883,withdrawal,9365.25,CNY,Realfire,19th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,204.126.63.120,201,2021-01-31 05:02:03,0011138883,withdrawal,7824.2,ETB,Dynabox,Room 449,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,178.244.92.98,202,2021-12-10 22:03:12,0011138883,withdrawal,1562.25,EUR,Quatz,PO Box 78686,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,234.117.110.97,203,2021-07-05 15:46:50,0011138883,transfer,11319.06,EUR,Vipe,PO Box 21803,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,81.4.161.79,204,2021-03-30 10:40:04,0011138883,withdrawal,9075.62,CNY,Bubblebox,PO Box 16954,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,91.109.43.241,205,2021-07-26 23:56:20,0011138883,withdrawal,21080.67,VND,Feedmix,Apt 214,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,90.35.198.43,206,2021-04-22 13:42:40,0011138883,withdrawal,19239.3,RUB,Chatterbridge,Suite 32,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,211.195.23.39,207,2021-04-02 17:06:38,0011138883,withdrawal,509.12,CNY,Talane,15th Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,120.36.162.238,208,2021-02-18 09:26:34,0011138883,withdrawal,6366.26,CNY,Eazzy,Suite 33,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,116.97.136.14,209,2021-11-30 20:28:47,0011138883,transfer,26806.9,CNY,Brightbean,Room 1659,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,22.254.79.61,210,2021-04-18 00:05:05,0011138883,withdrawal,810.46,NGN,Mynte,Suite 15,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,81.147.220.24,211,2021-06-05 05:04:33,0011138883,transfer,2922.71,CAD,Devcast,Suite 9,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,20.99.83.165,212,2021-04-13 11:23:24,0011138883,deposit,20370.19,CNY,Livetube,14th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,240.63.234.6,213,2021-12-02 13:56:12,0011138883,deposit,11347.66,EUR,Feedspan,1st Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,253.71.60.213,214,2021-09-17 23:54:13,0011138883,transfer,8786.51,RUB,Vinder,8th Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,136.136.25.135,215,2021-08-04 05:49:51,0011138883,transfer,2349.23,ARS,Lazz,Suite 80,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,197.100.16.223,216,2021-07-05 12:17:52,0011138883,transfer,8038.73,PLN,Livetube,Apt 1714,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,108.163.2.75,217,2021-07-07 10:59:02,0011138883,withdrawal,2266.47,SEK,Shufflester,PO Box 45804,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,79.126.158.170,218,2021-11-12 18:09:24,0011138883,deposit,12325.67,PHP,Livetube,PO Box 48256,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,59.35.208.221,219,2021-10-21 19:15:28,0011138883,deposit,16823.43,KRW,Innojam,3rd Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,49.191.237.168,220,2021-07-03 17:41:31,0011138883,deposit,19536.0,RUB,Izio,Room 134,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,161.22.138.99,221,2021-03-27 17:22:03,0011138883,transfer,18800.74,IDR,Twitternation,Apt 779,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,151.246.9.206,222,2021-08-03 22:28:57,0011138883,transfer,4787.4,CNY,Quaxo,Suite 56,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,123.97.202.86,223,2021-10-15 07:55:53,0011138883,deposit,16213.28,CZK,Quinu,Suite 97,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,44.8.209.39,224,2021-08-11 12:27:14,0011138883,transfer,19186.32,ILS,Mymm,Room 1719,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,42.22.31.131,225,2021-08-06 00:25:36,0011138883,withdrawal,29557.83,MGA,Oba,PO Box 86936,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,119.193.223.1,226,2021-01-11 23:09:53,0011138883,transfer,28612.91,IDR,Divanoodle,Apt 34,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,14.68.244.55,227,2021-04-06 15:56:31,0011138883,transfer,27818.45,CNY,Camimbo,Apt 237,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,194.220.194.228,228,2021-02-28 01:23:18,0011138883,withdrawal,8767.99,RSD,Talane,8th Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,160.16.131.150,229,2021-11-15 15:10:43,0011138883,transfer,6561.56,RUB,Gabtype,Suite 52,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,214.209.174.148,230,2021-02-23 08:06:11,0011138883,transfer,3296.37,PHP,Jayo,Apt 962,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,240.171.229.212,231,2021-07-29 16:39:13,0011138883,withdrawal,24374.42,SEK,Rhyloo,Apt 380,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,126.237.219.42,232,2021-01-11 06:13:26,0011138883,withdrawal,8463.83,VEF,Yabox,2nd Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,6.27.194.133,233,2021-08-21 04:18:10,0011138883,transfer,1298.34,UAH,Roomm,Suite 74,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,110.200.14.134,234,2021-02-23 20:33:30,0011138883,deposit,14562.85,ARS,Realblab,1st Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,45.232.42.90,235,2021-03-13 06:01:33,0011138883,transfer,4091.75,CNY,Mydeo,PO Box 53633,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,130.229.9.118,236,2021-10-23 05:55:09,0011138883,transfer,24659.83,THB,Thoughtmix,Room 1796,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,128.240.166.165,237,2021-06-01 03:56:19,0011138883,deposit,11688.09,SYP,Blogtags,Suite 92,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,187.226.196.43,238,2021-04-08 02:13:22,0011138883,deposit,26916.67,USD,Meembee,PO Box 78795,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,157.88.137.164,239,2021-09-16 11:00:46,0011138883,deposit,2391.3,PEN,Demivee,Apt 1779,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,132.168.59.149,240,2021-08-18 12:51:25,0011138883,withdrawal,6683.39,EUR,Oyope,PO Box 4278,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,221.124.225.146,241,2021-12-28 02:43:19,0011138883,withdrawal,1322.91,CNY,Miboo,6th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,165.66.138.47,242,2021-05-26 14:56:50,0011138883,deposit,18736.97,DOP,Skivee,Apt 895,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,70.222.171.231,243,2021-06-24 20:15:29,0011138883,transfer,27824.15,KWD,Yoveo,Room 555,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,195.153.48.93,244,2021-03-22 14:49:39,0011138883,deposit,14745.52,PHP,Yozio,PO Box 95722,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,104.146.231.129,245,2021-04-07 01:09:35,0011138883,withdrawal,20383.9,IDR,Kazu,PO Box 98204,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,200.141.13.26,246,2021-07-01 19:00:57,0011138883,withdrawal,10990.79,CNY,Zoomdog,Apt 1188,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,176.11.121.135,247,2021-02-24 20:06:27,0011138883,transfer,24418.35,PKR,Linktype,14th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,215.9.198.58,248,2021-07-11 00:27:13,0011138883,transfer,20581.75,ILS,Jabbersphere,Room 1169,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,99.125.187.83,249,2021-10-16 11:17:31,0011138883,deposit,6116.93,IDR,Topicshots,4th Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,116.163.235.118,250,2021-02-06 12:52:33,0011138883,deposit,29591.07,NGN,Rhyzio,Suite 86,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,215.154.33.165,251,2021-01-29 22:44:37,0011138883,deposit,23641.73,IDR,Yabox,Suite 72,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,243.94.145.246,252,2021-01-05 12:44:13,0011138883,transfer,12959.21,IDR,Wikizz,Suite 74,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,28.148.97.210,253,2021-09-05 08:27:49,0011138883,transfer,1559.44,CNY,Fanoodle,7th Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,161.66.207.97,254,2021-04-12 14:26:18,0011138883,withdrawal,28347.64,RUB,Thoughtsphere,Apt 1883,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,146.209.154.156,255,2021-12-14 03:58:22,0011138883,deposit,21949.54,BRL,Topiclounge,9th Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,104.213.178.228,256,2021-01-12 22:56:50,0011138883,withdrawal,29411.45,LTL,Agivu,Apt 518,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,57.76.50.144,257,2021-08-13 20:48:35,0011138883,withdrawal,27880.6,TZS,Miboo,Apt 207,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,7.195.247.169,258,2021-01-24 08:25:26,0011138883,withdrawal,12617.73,CAD,Browsetype,Apt 1619,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,102.29.244.220,259,2021-11-10 03:46:07,0011138883,deposit,7442.41,PHP,Babbleopia,Room 1298,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,204.244.82.73,260,2021-10-18 17:06:40,0011138883,transfer,1403.44,SYP,Babbleblab,Room 451,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,97.23.21.241,261,2021-08-01 03:25:18,0011138883,transfer,24092.1,CNY,Babbleset,Apt 1364,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,139.104.64.40,262,2021-01-07 09:55:47,0011138883,transfer,23830.37,RUB,Meevee,1st Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,161.38.4.66,263,2021-08-25 09:46:26,0011138883,deposit,28547.68,CNY,Linklinks,Room 1665,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,194.241.47.223,264,2021-08-31 02:29:22,0011138883,withdrawal,1954.85,CNY,Voolia,Apt 743,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,243.184.149.25,265,2021-08-16 02:15:40,0011138883,transfer,9035.08,EUR,Livepath,Room 1106,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,207.1.75.136,266,2021-01-01 10:56:31,0011138883,transfer,20620.85,USD,Yadel,Suite 68,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,136.212.127.130,267,2021-07-22 13:05:03,0011138883,transfer,23635.56,USD,Riffwire,Apt 1938,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,81.137.60.249,268,2021-09-18 01:06:18,0011138883,withdrawal,17682.58,EUR,Chatterbridge,14th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,139.230.235.16,269,2021-03-20 09:11:19,0011138883,deposit,27286.31,UAH,Topicstorm,Room 1598,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,38.26.56.104,270,2021-09-16 11:01:26,0011138883,deposit,11579.01,CAD,Chatterbridge,PO Box 61778,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,28.62.127.68,271,2021-05-27 19:37:35,0011138883,withdrawal,10450.06,CZK,Oyoba,12th Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,91.107.44.103,272,2021-06-12 20:08:22,0011138883,deposit,21820.77,EUR,Leenti,PO Box 34256,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,43.120.177.184,273,2021-10-10 03:35:26,0011138883,deposit,15739.57,CNY,Leexo,Suite 70,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,106.162.144.108,274,2021-09-03 03:22:34,0011138883,withdrawal,24247.42,PEN,Feedbug,10th Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,223.127.241.114,275,2021-01-24 11:03:18,0011138883,transfer,1130.72,CNY,Mymm,Suite 95,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,65.218.227.208,276,2021-07-18 03:26:26,0011138883,deposit,25393.77,RUB,Jabberstorm,16th Floor,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,179.201.68.130,277,2021-04-19 02:18:01,0011138883,deposit,1496.24,EUR,Cogilith,14th Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,178.92.131.203,278,2021-02-07 12:12:36,0011138883,withdrawal,22396.65,EUR,Edgetag,Apt 1184,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,62.230.79.14,279,2021-08-10 17:35:20,0011138883,withdrawal,15804.28,EUR,Roomm,Apt 695,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,78.74.146.32,280,2021-11-09 04:08:40,0011138883,withdrawal,17563.49,PHP,Kamba,PO Box 99930,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,239.28.47.185,281,2021-07-26 03:31:47,0011138883,deposit,1249.45,CNY,Aimbu,Suite 67,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,237.131.254.218,282,2021-04-21 17:28:04,0011138883,deposit,7166.42,EUR,Aivee,6th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,97.26.188.241,283,2021-02-17 23:27:59,0011138883,deposit,27150.3,PHP,Cogilith,Room 864,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,168.227.157.51,284,2021-07-20 14:20:35,0011138883,deposit,3780.87,SEK,Katz,Room 290,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,11.227.23.233,285,2021-12-27 22:47:41,0011138883,deposit,754.94,PHP,Tekfly,PO Box 11598,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,255.141.0.162,286,2021-09-11 16:56:49,0011138883,transfer,14565.57,DOP,Dabfeed,PO Box 28723,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,55.169.158.236,287,2021-09-03 21:26:20,0011138883,deposit,5796.28,RUB,Youspan,PO Box 43182,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,251.31.135.241,288,2021-02-12 20:06:16,0011138883,deposit,906.8,CNY,Vimbo,Suite 33,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,236.213.77.199,289,2021-05-17 21:22:18,0011138883,transfer,10580.33,BRL,Livefish,PO Box 10517,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,66.103.8.112,290,2021-04-14 13:25:36,0011138883,withdrawal,15872.91,ZAR,Jabbercube,Suite 58,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,222.198.155.48,291,2021-06-07 09:25:22,0011138883,transfer,1679.24,CNY,Brainbox,Room 1418,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,161.29.76.37,292,2021-01-18 14:31:37,0011138883,deposit,21323.99,CNY,Yombu,10th Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,144.249.220.27,293,2021-02-22 20:53:26,0011138883,deposit,13285.91,TZS,Skimia,Suite 81,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,166.221.158.15,294,2021-12-28 01:01:04,0011138883,deposit,7844.45,MXN,Fatz,Suite 8,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,96.104.241.103,295,2021-11-13 18:19:06,0011138883,transfer,28243.21,IQD,Zoomcast,Suite 60,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,251.147.56.29,296,2021-04-04 17:01:39,0011138883,withdrawal,14649.14,SYP,Dynabox,Apt 770,transportation
Aliko,Dangote,Aliko.Dangote@test.com,Male,180.111.82.206,297,2021-12-20 16:30:14,0011138883,transfer,7740.85,THB,Jabbercube,Suite 52,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,30.50.200.84,298,2021-07-27 01:10:41,0011138883,deposit,5024.57,CNY,Chatterpoint,9th Floor,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,216.245.247.137,299,2021-02-19 11:25:53,0011138883,transfer,25751.14,MNT,Flipstorm,15th Floor,entertainment
Aliko,Dangote,Aliko.Dangote@test.com,Male,185.197.22.40,300,2021-08-02 12:23:20,0011138883,deposit,1323.12,CNY,Miboo,PO Box 23220,groceries
Aliko,Dangote,Aliko.Dangote@test.com,Male,63.200.255.230,301,2021-01-24 10:16:03,0011138883,deposit,7017.43,BRL,Tagtune,PO Box 86262,entertainment
