first_name,last_name,email,gender,ip_address,transaction_id,transaction_date_time,account_number,transaction_type,transaction_amount,transaction_currency,merchant_name,merchant_location,transaction_category
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,40.97.106.129,358,2021-12-06 18:18:59,0011118881,withdrawal,24969.42,CNY,Zoombeat,7th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,200.162.137.154,359,2021-08-22 16:29:39,0011118881,deposit,14398.32,UAH,Jayo,Apt 622,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,122.127.113.139,360,2021-08-13 13:27:12,0011118881,transfer,1703.54,RUB,Photolist,Suite 29,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,195.124.27.243,361,2021-12-27 02:35:09,0011118881,withdrawal,4838.67,EUR,Kazu,Room 558,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,132.87.85.74,362,2021-08-23 11:35:19,0011118881,withdrawal,16865.76,EUR,Skajo,Suite 87,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,188.190.245.199,363,2021-03-24 08:06:10,0011118881,withdrawal,735.66,IDR,Trupe,Suite 23,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,159.126.140.1,364,2021-12-11 06:39:18,0011118881,withdrawal,18183.89,CNY,Browsezoom,10th Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,186.51.30.173,365,2021-06-17 19:39:12,0011118881,deposit,13467.36,IDR,Blogtag,PO Box 10017,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,245.194.80.5,366,2021-10-06 03:35:47,0011118881,withdrawal,19360.56,ALL,Linkbridge,Suite 91,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,54.167.3.93,367,2021-02-26 15:06:26,0011118881,deposit,19724.45,ARS,Voonder,Suite 41,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,106.153.55.112,368,2021-12-26 23:36:14,0011118881,transfer,22730.68,DKK,Kamba,1st Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,109.93.18.131,369,2021-05-05 22:48:40,0011118881,deposit,3294.52,IDR,Quinu,Apt 1829,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,78.6.57.151,370,2021-09-28 06:05:57,0011118881,transfer,11707.14,RUB,Linkbridge,6th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,109.164.117.152,371,2021-12-20 06:15:40,0011118881,deposit,10115.19,MXN,Kazu,18th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,161.77.128.81,372,2021-09-05 03:55:17,0011118881,transfer,5176.79,CNY,Thoughtblab,PO Box 63476,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,83.232.242.188,373,2021-01-21 15:32:11,0011118881,deposit,25587.45,IDR,Yodel,Apt 1361,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,138.55.11.186,374,2021-01-22 20:26:23,0011118881,deposit,14756.22,EUR,Oyoyo,Suite 95,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,14.185.141.112,375,2021-08-13 03:30:01,0011118881,deposit,24163.36,CNY,Leenti,Room 300,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,255.12.246.174,376,2021-05-23 20:21:44,0011118881,transfer,27354.73,EUR,Shufflester,4th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,137.39.80.82,377,2021-12-21 14:34:49,0011118881,withdrawal,26296.67,IDR,Cogidoo,PO Box 89352,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,209.233.30.211,378,2021-02-18 22:38:21,0011118881,transfer,478.22,CNY,Centimia,Room 1823,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,194.51.213.118,379,2021-02-11 11:21:11,0011118881,withdrawal,15856.22,NOK,Wikivu,PO Box 22786,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,163.171.24.35,380,2021-04-24 20:23:51,0011118881,transfer,16075.98,EUR,Zoomzone,Suite 23,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,152.14.46.34,381,2021-07-12 05:34:45,0011118881,withdrawal,22229.12,EUR,Dabfeed,PO Box 31294,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,60.219.248.69,382,2021-11-27 15:45:01,0011118881,deposit,22177.76,COP,Browseblab,20th Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,254.213.66.71,383,2021-07-03 16:29:52,0011118881,withdrawal,7615.02,COP,Zoonoodle,PO Box 45297,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,81.21.94.244,384,2021-03-13 10:08:52,0011118881,deposit,25391.42,PEN,Oyoyo,Room 258,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,82.8.118.24,385,2021-02-01 11:54:43,0011118881,withdrawal,13318.69,LRD,Thoughtstorm,5th Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,100.35.76.169,386,2021-05-10 22:35:35,0011118881,transfer,21310.01,EUR,Leexo,13th Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,149.139.119.79,387,2021-10-03 13:47:21,0011118881,withdrawal,6098.93,PHP,Photobean,Room 1903,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,15.159.108.15,388,2021-04-06 06:37:35,0011118881,transfer,3515.34,RUB,Wikizz,8th Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,179.9.54.144,389,2021-09-02 00:24:42,0011118881,withdrawal,24427.84,EUR,Skinder,Suite 13,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,81.153.149.107,390,2021-08-31 22:53:26,0011118881,transfer,11204.26,BYR,Voonyx,Suite 25,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,154.81.1.205,391,2021-12-18 21:45:56,0011118881,withdrawal,22221.33,CZK,Voonyx,Suite 89,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,48.198.84.184,392,2021-03-16 20:30:30,0011118881,transfer,4009.94,CNY,Jaxnation,Suite 41,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,229.150.37.232,393,2021-12-11 21:11:42,0011118881,deposit,22999.03,IDR,Flashset,2nd Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,217.81.51.102,394,2021-05-21 13:50:26,0011118881,transfer,26272.49,CNY,Ooba,Suite 53,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,133.94.150.76,395,2021-09-13 14:01:23,0011118881,transfer,4930.47,ARS,Aibox,20th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,79.43.150.84,396,2021-09-07 00:02:39,0011118881,transfer,1063.44,PEN,Buzzdog,Suite 72,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,91.107.119.77,397,2021-10-08 02:40:54,0011118881,transfer,16984.43,AUD,Shufflebeat,Apt 1693,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,131.155.128.177,398,2021-06-07 16:16:34,0011118881,transfer,7957.64,BRL,Skaboo,PO Box 93524,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,125.255.53.195,399,2021-09-11 08:03:13,0011118881,withdrawal,8962.87,CNY,Devify,PO Box 35449,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,58.47.40.60,400,2021-05-27 19:07:54,0011118881,deposit,16728.87,CNY,Edgeify,19th Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,125.196.156.101,401,2021-11-06 15:29:07,0011118881,transfer,12155.2,EUR,Oyonder,Room 109,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,61.165.64.5,402,2021-10-07 03:10:38,0011118881,deposit,12047.62,MZN,Plambee,5th Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,86.24.41.199,403,2021-05-05 21:29:47,0011118881,withdrawal,23740.54,USD,Dabjam,8th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,107.228.241.134,404,2021-08-19 05:25:21,0011118881,withdrawal,12292.06,CNY,Yodoo,Suite 23,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,66.7.125.87,405,2021-03-28 19:04:25,0011118881,deposit,28531.75,ARS,Oyondu,Suite 6,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,137.124.249.130,406,2021-03-07 22:41:14,0011118881,withdrawal,22821.87,IDR,Jayo,16th Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,193.38.136.19,407,2021-05-12 00:58:27,0011118881,transfer,16217.4,HNL,Rooxo,Apt 1695,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,154.85.82.198,408,2021-10-25 21:43:52,0011118881,deposit,474.96,GTQ,Twinte,14th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,5.187.23.182,409,2021-03-22 08:59:28,0011118881,transfer,27881.35,THB,Linklinks,Room 1505,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,192.21.24.126,410,2021-03-25 03:23:37,0011118881,withdrawal,2190.06,MNT,Buzzdog,Suite 22,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,219.202.184.152,411,2021-11-19 13:26:42,0011118881,transfer,14624.87,GTQ,Livefish,Suite 48,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,56.233.6.79,412,2021-08-16 17:48:51,0011118881,deposit,11286.37,USD,Quaxo,Suite 94,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,54.243.157.250,413,2021-09-04 23:29:24,0011118881,withdrawal,16176.08,NOK,Yata,Room 749,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,178.106.84.210,414,2021-03-08 16:39:52,0011118881,withdrawal,3493.2,BRL,Feedfire,Suite 79,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,12.19.205.69,415,2021-05-16 10:32:01,0011118881,transfer,14269.2,CNY,Fliptune,Room 1463,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,154.222.26.197,416,2021-10-26 15:48:27,0011118881,transfer,16669.79,HRK,Eire,Apt 1880,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,142.70.175.217,417,2021-11-20 05:46:08,0011118881,transfer,8276.78,CNY,Tazz,Suite 70,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,107.128.192.50,418,2021-01-08 04:44:33,0011118881,transfer,2482.64,AFN,Yata,Apt 8,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,189.235.250.100,419,2021-08-25 13:55:21,0011118881,withdrawal,13624.61,ZMW,Skyble,Apt 1381,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,92.179.28.190,420,2021-02-22 18:27:28,0011118881,transfer,12046.3,CNY,Rhycero,Suite 43,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,83.65.219.51,421,2021-05-25 21:53:09,0011118881,transfer,16198.04,IDR,Kamba,Room 480,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,80.69.180.37,422,2021-02-07 06:03:40,0011118881,transfer,10856.41,PEN,Zoombox,PO Box 7015,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,176.237.236.69,423,2021-01-28 09:59:12,0011118881,deposit,25551.41,BRL,Bluejam,PO Box 86239,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,38.210.60.190,424,2021-09-25 01:42:57,0011118881,withdrawal,13432.57,JPY,Realmix,PO Box 24332,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,116.175.12.145,425,2021-08-09 20:16:28,0011118881,deposit,11790.73,XAF,Eimbee,17th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,56.33.162.204,426,2021-09-20 21:51:01,0011118881,deposit,11301.76,CNY,Trilia,Apt 1117,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,51.202.68.17,427,2021-03-29 22:36:49,0011118881,withdrawal,20654.5,CNY,Photolist,Room 544,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,124.109.110.112,428,2021-10-01 16:52:41,0011118881,deposit,27360.98,CNY,Feedfish,Room 500,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,25.80.189.226,429,2021-09-08 20:24:49,0011118881,withdrawal,9516.38,USD,Lazzy,Apt 549,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,155.166.47.92,430,2021-05-20 23:18:48,0011118881,transfer,23366.1,EUR,Eayo,Apt 1920,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,156.221.199.142,431,2021-05-25 06:00:32,0011118881,withdrawal,15646.83,RUB,Wikibox,PO Box 18260,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,166.179.39.88,432,2021-10-04 09:16:11,0011118881,transfer,7703.11,BYR,Camimbo,7th Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,121.73.213.63,433,2021-11-24 09:02:41,0011118881,deposit,11250.45,BRL,Meeveo,7th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,117.155.37.8,434,2021-04-02 05:31:01,0011118881,withdrawal,4935.55,MYR,Kwinu,2nd Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,135.160.156.208,435,2021-06-19 18:37:24,0011118881,withdrawal,7558.92,SEK,Edgeblab,PO Box 31296,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,196.142.226.14,436,2021-12-23 11:54:05,0011118881,transfer,21396.35,BRL,JumpXS,Suite 32,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,107.9.143.247,437,2021-11-01 17:55:44,0011118881,transfer,18536.5,PHP,Zoomcast,Room 1995,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,190.3.12.169,438,2021-11-12 21:03:05,0011118881,withdrawal,3695.15,CNY,Quatz,14th Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,2.153.45.90,439,2021-03-19 13:43:05,0011118881,deposit,18714.8,CNY,Wordtune,11th Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,66.76.146.93,440,2021-10-25 04:19:20,0011118881,deposit,11200.44,PEN,Fatz,11th Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,19.69.197.84,441,2021-10-04 10:12:13,0011118881,withdrawal,14514.55,IDR,Linklinks,PO Box 52161,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,221.3.21.113,442,2021-01-11 14:29:18,0011118881,deposit,18959.87,RSD,Youspan,4th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,9.21.123.75,443,2021-04-30 13:37:10,0011118881,deposit,737.58,ARS,Flipstorm,Apt 335,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,189.40.222.161,444,2021-02-02 06:20:59,0011118881,transfer,5421.7,VEF,Buzzster,Suite 29,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,160.135.113.166,445,2021-10-23 05:10:54,0011118881,transfer,1655.98,SYP,Mymm,Suite 86,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,147.235.172.28,446,2021-08-15 20:55:35,0011118881,withdrawal,18533.78,ETB,Flashspan,Suite 14,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,122.123.129.19,447,2021-05-24 16:17:15,0011118881,transfer,3993.44,CNY,Skaboo,PO Box 73523,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,76.75.125.143,448,2021-01-23 00:59:50,0011118881,transfer,19988.26,MMK,Linklinks,Room 498,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,12.208.48.61,449,2021-09-05 14:45:29,0011118881,withdrawal,2205.87,NGN,Ntags,Room 1023,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,203.223.228.72,450,2021-06-18 14:34:22,0011118881,deposit,8366.46,THB,Thoughtmix,Suite 99,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,56.171.70.251,451,2021-07-11 06:34:42,0011118881,transfer,2956.24,PLN,Yakidoo,Room 1209,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,119.48.147.57,452,2021-01-06 08:17:40,0011118881,transfer,2525.03,CNY,Twitternation,PO Box 23372,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,93.43.133.77,453,2021-07-17 03:03:56,0011118881,withdrawal,18858.27,EUR,Browsecat,Room 606,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,65.147.190.65,454,2021-05-17 16:17:21,0011118881,withdrawal,24113.16,RUB,Eamia,Room 1634,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,0.138.161.186,455,2021-05-03 08:52:09,0011118881,withdrawal,484.29,CNY,Kanoodle,Suite 34,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,222.227.135.159,456,2021-02-01 08:13:51,0011118881,withdrawal,27579.76,MXN,Browsedrive,18th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,112.200.72.17,457,2021-03-12 22:51:15,0011118881,withdrawal,29282.57,EUR,Jaxworks,Suite 39,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,55.146.85.193,458,2021-12-10 08:35:37,0011118881,withdrawal,28598.86,IDR,Feedmix,Apt 1909,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,33.135.185.20,459,2021-09-15 02:32:46,0011118881,transfer,6221.62,FKP,Flashspan,Room 190,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,199.136.188.237,460,2021-03-18 07:21:41,0011118881,deposit,2019.08,CNY,Chatterpoint,PO Box 41931,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,189.185.3.98,461,2021-01-06 00:46:58,0011118881,withdrawal,29339.32,IDR,Abatz,PO Box 36481,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,151.105.107.139,462,2021-07-18 09:31:36,0011118881,withdrawal,602.83,SEK,Bubblebox,Suite 41,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,0.121.145.215,463,2021-08-30 05:46:57,0011118881,transfer,18465.14,XAF,Photofeed,PO Box 50190,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,200.4.49.247,464,2021-01-21 07:13:14,0011118881,deposit,12138.34,UAH,Twinder,9th Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,206.73.43.73,465,2021-10-13 03:25:42,0011118881,deposit,19497.64,RUB,Blogspan,PO Box 60287,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,112.241.220.95,466,2021-05-13 07:26:22,0011118881,deposit,11077.2,PHP,Rooxo,PO Box 37804,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,192.127.168.166,467,2021-06-05 18:02:56,0011118881,deposit,15599.33,UAH,Oyoloo,PO Box 86853,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,177.3.173.166,468,2021-02-05 02:38:07,0011118881,deposit,7090.67,RUB,Gigashots,3rd Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,17.222.174.209,469,2021-08-12 15:06:27,0011118881,deposit,12034.02,CNY,Camido,PO Box 92845,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,98.244.214.151,470,2021-01-04 01:15:30,0011118881,withdrawal,13354.56,PHP,Aibox,PO Box 46065,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,103.195.34.143,471,2021-08-30 17:05:18,0011118881,transfer,28535.44,CNY,Linkbuzz,PO Box 30587,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,197.85.118.237,472,2021-09-15 19:50:48,0011118881,deposit,25697.11,CNY,Twimm,Room 1347,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,64.84.135.185,473,2021-07-24 01:36:35,0011118881,withdrawal,25631.8,CNY,Rooxo,Room 1154,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,20.193.162.117,474,2021-10-31 12:56:42,0011118881,withdrawal,18091.75,PEN,Ooba,PO Box 8452,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,191.3.116.38,475,2021-05-20 04:25:09,0011118881,transfer,24399.88,EUR,Roombo,3rd Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,106.245.84.186,476,2021-06-25 18:48:08,0011118881,deposit,20470.19,CNY,Skidoo,PO Box 65201,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,37.161.196.242,477,2021-05-12 15:17:03,0011118881,transfer,8108.5,CAD,Quamba,Suite 7,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,93.173.213.63,478,2021-08-29 08:26:29,0011118881,withdrawal,20642.74,CNY,Thoughtstorm,Apt 742,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,166.230.16.11,479,2021-10-10 01:01:40,0011118881,deposit,2494.46,PLN,Fivebridge,Suite 15,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,45.139.100.152,480,2021-11-05 10:58:39,0011118881,deposit,7207.2,CNY,Shufflester,Suite 2,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,144.64.194.207,481,2021-11-11 15:58:46,0011118881,transfer,13050.75,NIO,Rhynoodle,PO Box 87390,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,159.57.111.77,482,2021-02-11 23:53:03,0011118881,deposit,24487.2,BRL,Fliptune,15th Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,10.131.210.129,483,2021-08-27 22:36:38,0011118881,deposit,29068.29,MAD,Rooxo,Room 1545,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,113.35.112.116,484,2021-02-19 01:58:25,0011118881,withdrawal,19635.35,EUR,Livetube,PO Box 41353,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,203.154.118.166,485,2021-11-21 07:38:39,0011118881,withdrawal,13509.37,CNY,Buzzster,Apt 1607,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,99.107.88.72,486,2021-02-01 21:46:47,0011118881,withdrawal,29356.73,CNY,Jaloo,Suite 70,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,138.249.144.52,487,2021-06-14 01:18:36,0011118881,withdrawal,19468.3,PHP,Tagcat,Apt 1075,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,8.133.176.42,488,2021-12-07 22:33:55,0011118881,deposit,13206.02,IDR,Skiba,Room 1121,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,80.10.66.58,489,2021-03-26 09:17:32,0011118881,deposit,8893.49,THB,Skipstorm,Apt 1170,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,175.193.25.16,490,2021-08-19 01:48:44,0011118881,deposit,16294.13,LKR,Browsebug,20th Floor,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,125.73.126.163,491,2021-09-06 13:57:19,0011118881,withdrawal,9372.7,RUB,Agivu,Apt 685,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,188.160.208.116,492,2021-04-05 05:49:05,0011118881,deposit,15543.35,IDR,Yadel,PO Box 69969,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,203.112.16.81,493,2021-06-18 05:26:48,0011118881,transfer,20975.16,PEN,Quamba,Apt 736,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,209.224.68.137,494,2021-05-23 20:48:42,0011118881,transfer,6767.81,CNY,Voonix,Room 569,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,42.229.99.91,495,2021-02-23 15:18:59,0011118881,deposit,2268.21,EUR,Ailane,Room 413,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,23.249.238.188,496,2021-09-10 13:51:23,0011118881,withdrawal,24198.93,BRL,Lajo,PO Box 20226,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,117.205.111.242,497,2021-10-07 03:27:05,0011118881,transfer,21377.52,EUR,Ozu,Room 632,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,233.80.157.103,498,2021-05-02 00:09:18,0011118881,transfer,23958.91,UAH,Mudo,PO Box 13038,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,167.123.90.24,499,2021-01-24 22:03:28,0011118881,deposit,4637.54,USD,Meembee,Room 1675,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,136.30.229.47,500,2021-11-17 18:56:07,0011118881,transfer,8587.67,USD,Chatterpoint,Apt 1846,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,133.217.226.233,501,2021-12-30 00:57:27,0011118881,deposit,10039.52,PHP,Jazzy,PO Box 73163,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,234.50.115.156,502,2021-01-31 08:18:47,0011118881,withdrawal,16888.58,XOF,Geba,Room 1828,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,226.112.182.145,503,2021-08-09 10:08:58,0011118881,deposit,1256.45,IDR,Kwimbee,Apt 1101,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,217.42.219.204,504,2021-02-12 19:01:35,0011118881,deposit,11330.64,CUP,Thoughtsphere,18th Floor,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,228.250.115.65,505,2021-07-30 14:14:33,0011118881,deposit,26442.6,CNY,JumpXS,Room 1444,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,87.63.223.56,506,2021-11-11 11:56:30,0011118881,withdrawal,22899.42,CNY,Demivee,Suite 18,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,242.223.235.38,507,2021-02-15 22:48:26,0011118881,transfer,14146.16,EUR,Gigaclub,Apt 1401,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,62.1.85.117,508,2021-10-14 19:44:10,0011118881,withdrawal,4984.28,TND,Janyx,15th Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,244.178.34.78,509,2021-02-26 18:46:59,0011118881,transfer,372.45,SOS,Trupe,1st Floor,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,118.91.70.126,510,2021-10-29 22:40:58,0011118881,deposit,613.67,CNY,Zoonoodle,PO Box 12042,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,199.26.188.114,511,2021-04-26 03:12:18,0011118881,deposit,27789.79,CNY,Avavee,Room 1539,groceries
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,20.197.207.214,512,2021-08-05 16:40:01,0011118881,deposit,20379.93,IDR,Linkbuzz,Room 1991,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,202.132.78.103,513,2021-08-25 09:50:25,0011118881,deposit,17995.46,UAH,Oyonder,Room 1022,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,63.174.99.215,514,2021-03-16 05:54:04,0011118881,transfer,18638.34,BRL,Skinder,Suite 55,entertainment
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,149.36.103.125,515,2021-09-29 18:47:49,0011118881,deposit,6783.85,UGX,Fivechat,Apt 1845,transportation
Chigozie,Anyasor,chigozie.anyasor@test.com,Male,147.252.50.162,516,2021-01-05 20:11:02,0011118881,deposit,8626.6,MWK,Edgetag,Apt 187,transportation
